id,year,fname,ftype,license,agerange,city,county,subregion,zip,center_based,capacity,enroll,enroll_1yr,enroll_2yr,enroll_3yr,enroll_4yr,enroll_5yr,QRIS_rating,QRIS_points,QRIS_edu_score,QRIS_pgm_score,QRIS_qual_pt,QRIS_ERS,p_pov,p_black,p_hisp,med_income
24000129,2007,TERRY'S ANGELIC DAY CARE,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,0,0,0,0,0,0,1 star,,,,,,18.8,0.616076767,0.03959208,40482
24000129,2012,TERRY'S ANGELIC DAY CARE,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,7,0,2,2,0,0,4 stars,10,7,2,Yes,0,18.8,0.616076767,0.03959208,40482
24000129,2010,TERRY'S ANGELIC DAY CARE,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,10,2,0,0,2,0,4 stars,10,7,2,Yes,0,18.8,0.616076767,0.03959208,40482
24000131,2011,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,23,2,2,6,3,2,4 stars,11,4,6,Yes,5.054999828,38.8,0.354958832,0.048314385,25024
24000131,2014,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,29,4,5,6,6,1,4 stars,12,5,6,Yes,5.71999979,38.8,0.354958832,0.048314385,25024
24000131,2013,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,21,4,6,4,2,0,4 stars,12,5,6,Yes,5.71999979,38.8,0.354958832,0.048314385,25024
24000131,2007,FAULK KIDLAND CHILDCARE CENTER,Independent,Temporary,0-12,Tabor City,Columbus,Columbus,28463,yes,29,14,4,5,2,0,2,No rating,,,,,,38.8,0.354958832,0.048314385,25024
24000131,2012,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,20,3,2,4,4,1,4 stars,11,4,6,Yes,5.054999828,38.8,0.354958832,0.048314385,25024
24000131,2008,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,26,3,5,7,1,2,2 stars,,,,,,38.8,0.354958832,0.048314385,25024
24000131,2010,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,23,1,5,4,4,2,4 stars,11,4,6,Yes,5.054999828,38.8,0.354958832,0.048314385,25024
24000131,2009,FAULK KIDLAND CHILDCARE CENTER,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,29,26,5,3,7,3,0,2 stars,4,1,2,Yes,,38.8,0.354958832,0.048314385,25024
24000133,2014,OLD DOCK ELEMENTARY,Local public school,Star Rated,3-6,Whiteville,Columbus,Columbus,28472,yes,18,18,0,0,0,5,13,5 stars,15,7,7,Yes,5.380000114,39.2,0.311441392,0.077112384,33813
24000133,2008,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,16,0,0,0,13,3,5 stars,,,,,6.050000191,39.2,0.311441392,0.077112384,33813
24000133,2011,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,18,0,0,0,14,4,5 stars,15,7,7,Yes,6.050000191,39.2,0.311441392,0.077112384,33813
24000133,2012,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,18,0,0,0,13,5,5 stars,15,7,7,Yes,5.380000114,39.2,0.311441392,0.077112384,33813
24000133,2010,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,18,0,0,0,7,11,5 stars,15,7,7,Yes,6.050000191,39.2,0.311441392,0.077112384,33813
24000133,2009,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,16,0,0,0,7,9,5 stars,15,7,7,Yes,6.050000191,39.2,0.311441392,0.077112384,33813
24000133,2013,OLD DOCK ELEMENTARY,Local public school,Star Rated,4-5,Whiteville,Columbus,Columbus,28472,yes,18,18,0,0,0,6,12,5 stars,15,7,7,Yes,5.380000114,39.2,0.311441392,0.077112384,33813
24000137,2012,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,8,0,1,1,3,0,3 stars,8,5,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000137,2009,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,9,1,3,1,2,0,2 stars,6,3,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000137,2010,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,9,1,0,3,2,0,2 stars,6,3,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000137,2013,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,6,0,0,1,0,1,3 stars,8,5,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000137,2011,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,7,0,1,1,3,0,2 stars,6,3,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000137,2014,BUILDING BLOCKS FAMILY CHILD CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,5,5,0,0,0,0,0,3 stars,8,5,2,Yes,0,35.2,0.358867079,0.014805279,31201
24000138,2011,GUARDIAN ANGEL PRESCHOOL,Religious sponsored,Notice of Compliance,2-6,Whiteville,Columbus,Columbus,28472,yes,25,10,0,3,1,2,4,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000138,2012,GUARDIAN ANGEL PRESCHOOL,Religious sponsored,Notice of Compliance,2-6,Whiteville,Columbus,Columbus,28472,yes,25,8,0,0,3,1,4,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000138,2009,GUARDIAN ANGEL PRESCHOOL,Religious sponsored,Notice of Compliance,2-6,Whiteville,Columbus,Columbus,28472,yes,25,0,0,0,0,0,0,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000138,2010,GUARDIAN ANGEL PRESCHOOL,Religious sponsored,Notice of Compliance,2-6,Whiteville,Columbus,Columbus,28472,yes,25,12,0,1,4,6,1,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000138,2013,GUARDIAN ANGEL PRESCHOOL,Religious sponsored,Notice of Compliance,0-12,Whiteville,Columbus,Columbus,28472,yes,25,6,0,0,1,2,0,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000139,2010,CHUBBY CHEEKS CHILDCARE,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,3,0,1,1,1,0,1 star,0,0,0,No,0,35.2,0.358867079,0.014805279,31201
24000139,2009,CHUBBY CHEEKS CHILDCARE,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,0,0,0,0,0,0,1 star,0,0,0,No,0,35.2,0.358867079,0.014805279,31201
24000139,2011,CHUBBY CHEEKS CHILDCARE,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,3,0,1,1,1,0,1 star,0,0,0,No,0,35.2,0.358867079,0.014805279,31201
24000141,2013,"OPENING DOORS PRESCHOOL II, INC.",Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,198,141,13,24,20,18,7,5 stars,13,6,6,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
24000141,2010,"OPENING DOORS PRESCHOOL II, INC.",Independent,Temporary,0-12,Whiteville,Columbus,Columbus,28472,yes,198,0,0,0,0,0,0,No rating,0,,,,,39.2,0.311441392,0.077112384,33813
24000141,2011,"OPENING DOORS PRESCHOOL II, INC.",Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,198,113,11,16,23,14,9,5 stars,13,6,6,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
24000141,2012,"OPENING DOORS PRESCHOOL II, INC.",Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,198,146,15,25,24,23,4,5 stars,13,6,6,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
24000141,2014,"OPENING DOORS PRESCHOOL II, INC.",Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,198,144,15,16,24,21,8,5 stars,13,6,6,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
24000142,2012,BETHEL'S CHILDCARE,,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,no,8,7,0,1,2,0,2,4 stars,10,7,2,Yes,0,39.2,0.311441392,0.077112384,33813
24000142,2014,BETHEL'S CHILDCARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,no,8,7,0,0,1,2,0,4 stars,10,7,2,Yes,0,39.2,0.311441392,0.077112384,33813
24000142,2013,BETHEL'S CHILDCARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,no,8,7,0,0,1,2,0,4 stars,10,7,2,Yes,0,39.2,0.311441392,0.077112384,33813
24000142,2011,BETHEL'S CHILDCARE,,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,no,8,9,1,2,1,2,0,4 stars,10,7,2,Yes,0,39.2,0.311441392,0.077112384,33813
24000143,2013,BRI'S CARING HEART CHILD CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,60,58,10,15,14,6,1,3 stars,7,4,2,Yes,3.994999886,38.8,0.354958832,0.048314385,25024
24000143,2011,BRI'S CARING HEART CHILD CARE,Independent,Temporary,0-12,Tabor City,Columbus,Columbus,28463,yes,60,0,0,0,0,0,0,No rating,0,,,,,38.8,0.354958832,0.048314385,25024
24000143,2012,BRI'S CARING HEART CHILD CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,60,61,12,18,9,7,9,3 stars,7,4,2,Yes,3.994999886,38.8,0.354958832,0.048314385,25024
24000143,2014,BRI'S CARING HEART CHILD CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,60,58,10,15,14,6,1,3 stars,7,4,2,Yes,3.994999886,38.8,0.354958832,0.048314385,25024
24000144,2012,ASPIRE PRESCHOOL & TUTORING CENTER,Independent,Temporary,3-5,Tabor City,Columbus,Columbus,28463,yes,19,6,0,0,2,4,0,No rating,0,,,,,38.8,0.354958832,0.048314385,25024
24000144,2014,ASPIRE PRESCHOOL & TUTORING CENTER,Independent,Star Rated,3-5,Tabor City,Columbus,Columbus,28463,yes,19,7,0,0,3,4,0,3 stars,8,5,2,Yes,,38.8,0.354958832,0.048314385,25024
24000144,2013,ASPIRE PRESCHOOL & TUTORING CENTER,Independent,Star Rated,3-5,Tabor City,Columbus,Columbus,28463,yes,19,7,0,0,3,4,0,3 stars,8,5,2,Yes,,38.8,0.354958832,0.048314385,25024
24000145,2013,THRU THE EYES  OF CHILDREN,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28431,no,5,3,1,1,0,0,0,1 star,0,0,0,No,0,35.2,0.358867079,0.014805279,31201
2405068,2008,MISS MARGIE'S DAY CARE HOME,Independent,Star Rated,0-12,,Columbus,,,no,8,6,0,1,1,1,1,2 stars,,,,,,,,,
2405068,2007,MISS MARGIE'S DAY CARE HOME,Independent,Star Rated,0-12,,Columbus,,,no,8,8,0,2,2,1,0,2 stars,,,,,,,,,
2405173,2010,MARY KELLY DAY CARE HOME,Independent,Star Rated,1-12,Chadbourn,Columbus,Columbus,28431,no,8,7,0,2,1,1,0,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405173,2007,MARY KELLY DAY CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,8,1,1,3,0,1,4 stars,,,,,,35.2,0.358867079,0.014805279,31201
2405173,2008,MARY KELLY DAY CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,10,2,4,0,2,0,4 stars,,,,,,35.2,0.358867079,0.014805279,31201
2405173,2013,MARY KELLY DAY CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,8,1,0,2,2,0,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405173,2011,MARY KELLY DAY CARE HOME,Independent,Star Rated,1-12,Chadbourn,Columbus,Columbus,28431,no,8,7,0,2,1,1,0,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405173,2012,MARY KELLY DAY CARE HOME,Independent,Star Rated,1-12,Chadbourn,Columbus,Columbus,28431,no,8,7,0,2,1,1,0,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405173,2009,MARY KELLY DAY CARE HOME,Independent,Star Rated,1-12,Chadbourn,Columbus,Columbus,28431,no,8,8,1,1,2,1,0,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405173,2014,MARY KELLY DAY CARE HOME,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,no,8,9,1,2,0,1,1,4 stars,10,7,2,Yes,0,35.2,0.358867079,0.014805279,31201
2405192,2009,SONYA MARVIN DAY CARE HOME,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,4,2,1,1,0,0,2 stars,4,1,2,Yes,0,18.8,0.616076767,0.03959208,40482
2405192,2008,SONYA MARVIN DAY CARE HOME,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,4,2,1,1,0,0,2 stars,,,,,,18.8,0.616076767,0.03959208,40482
2405192,2007,SONYA MARVIN DAY CARE HOME,Independent,Star Rated,0-12,Riegelwood,Columbus,Columbus,28456,no,8,5,1,2,0,1,0,2 stars,,,,,,18.8,0.616076767,0.03959208,40482
2451328,2012,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,71,8,13,10,10,4,4 stars,11,5,5,Yes,4.913333416,39.2,0.311441392,0.077112384,33813
2451328,2011,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,92,16,15,17,15,9,2 stars,4,1,2,Yes,,39.2,0.311441392,0.077112384,33813
2451328,2009,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,83,12,16,14,12,0,2 stars,4,1,2,Yes,,39.2,0.311441392,0.077112384,33813
2451328,2007,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,139,10,28,11,20,5,2 stars,,,,,,39.2,0.311441392,0.077112384,33813
2451328,2008,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,117,10,14,18,19,4,2 stars,,,,,,39.2,0.311441392,0.077112384,33813
2451328,2013,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,100,54,3,24,0,12,3,4 stars,11,5,5,Yes,4.913333416,39.2,0.311441392,0.077112384,33813
2451328,2014,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,100,60,9,10,10,11,5,4 stars,11,5,5,Yes,4.913333416,39.2,0.311441392,0.077112384,33813
2451328,2010,TRINITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,149,103,13,16,13,21,0,2 stars,4,1,2,Yes,,39.2,0.311441392,0.077112384,33813
2455008,2010,FRANCES DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,12,16,0,2,3,0,5,2 stars,5,3,1,Yes,,38.8,0.354958832,0.048314385,25024
2455008,2008,FRANCES DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,12,12,2,0,3,1,0,2 stars,,,,,,38.8,0.354958832,0.048314385,25024
2455008,2009,FRANCES DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,12,11,1,3,0,3,0,2 stars,4,2,1,Yes,,38.8,0.354958832,0.048314385,25024
2455008,2007,FRANCES DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,12,10,1,4,2,0,0,3 stars,,,,,,38.8,0.354958832,0.048314385,25024
2455017,2007,ALICE'S DAY CARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,15,9,0,2,1,5,0,1 star,,,,,,39.2,0.311441392,0.077112384,33813
2455017,2008,ALICE'S DAY CARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,15,7,0,2,1,3,0,1 star,,,,,,39.2,0.311441392,0.077112384,33813
2455017,2010,ALICE'S DAY CARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,12,6,0,0,3,2,0,1 star,0,0,0,No,,39.2,0.311441392,0.077112384,33813
2455017,2009,ALICE'S DAY CARE,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,12,7,0,4,3,0,0,1 star,0,0,0,No,,39.2,0.311441392,0.077112384,33813
2455025,2011,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,49,44,6,7,11,5,1,2 stars,4,2,1,Yes,,38.8,0.354958832,0.048314385,25024
2455025,2007,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,49,41,4,9,5,10,0,2 stars,,,,,,38.8,0.354958832,0.048314385,25024
2455025,2013,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Notice of Compliance,0-12,Tabor City,Columbus,Columbus,28463,yes,49,38,3,8,9,4,1,No rating,0,,,,,38.8,0.354958832,0.048314385,25024
2455025,2009,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,49,49,8,7,9,9,0,2 stars,4,2,1,Yes,,38.8,0.354958832,0.048314385,25024
2455025,2008,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,49,48,5,7,13,4,0,2 stars,,,,,,38.8,0.354958832,0.048314385,25024
2455025,2014,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Notice of Compliance,0-12,Tabor City,Columbus,Columbus,28463,yes,49,38,3,8,9,4,1,No rating,0,,,,,38.8,0.354958832,0.048314385,25024
2455025,2012,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Notice of Compliance,0-12,Tabor City,Columbus,Columbus,28463,yes,49,34,7,0,7,10,0,No rating,0,,,,,38.8,0.354958832,0.048314385,25024
2455025,2010,TABOR CITY BAPTIST DAY CARE,Religious sponsored,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,49,42,5,8,9,9,0,2 stars,4,2,1,Yes,,38.8,0.354958832,0.048314385,25024
2455029,2008,HAPPY KIDS DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,25,12,6,1,3,0,1,2 stars,,,,,,38.8,0.354958832,0.048314385,25024
2455029,2009,HAPPY KIDS DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,25,12,0,6,0,2,0,2 stars,4,2,1,Yes,,38.8,0.354958832,0.048314385,25024
2455029,2007,HAPPY KIDS DAY CARE,Independent,Star Rated,0-12,Tabor City,Columbus,Columbus,28463,yes,25,16,1,5,3,1,0,1 star,,,,,,38.8,0.354958832,0.048314385,25024
2455045,2011,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,38,2,2,6,5,4,5 stars,13,5,7,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
2455045,2007,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,52,5,7,7,4,0,4 stars,,,,,5.113333225,39.2,0.311441392,0.077112384,33813
2455045,2009,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,78,12,8,14,11,11,4 stars,11,4,6,Yes,5.113333225,39.2,0.311441392,0.077112384,33813
2455045,2008,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,58,2,10,6,9,0,4 stars,,,,,5.113333225,39.2,0.311441392,0.077112384,33813
2455045,2014,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,65,2,5,9,14,12,5 stars,13,5,7,Yes,5.266666889,39.2,0.311441392,0.077112384,33813
2455045,2012,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,63,4,8,2,9,10,5 stars,13,5,7,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
2455045,2010,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,70,5,7,13,14,3,5 stars,13,5,7,Yes,5.466666698,39.2,0.311441392,0.077112384,33813
2455045,2013,EDU-CARE PRESCHOOL CENTER,Independent,Star Rated,0-12,Whiteville,Columbus,Columbus,28472,yes,78,58,3,4,8,7,9,5 stars,13,5,7,Yes,5.266666889,39.2,0.311441392,0.077112384,33813
2455047,2009,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,68,0,0,13,50,5,4 stars,10,7,2,Yes,3.809999943,39.2,0.311441392,0.077112384,33813
2455047,2011,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,68,0,0,4,45,19,4 stars,11,7,3,Yes,4.21999979,39.2,0.311441392,0.077112384,33813
2455047,2010,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,68,0,0,6,57,5,4 stars,11,7,3,Yes,4.21999979,39.2,0.311441392,0.077112384,33813
2455047,2008,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,68,0,0,13,42,13,4 stars,,,,,3.809999943,39.2,0.311441392,0.077112384,33813
2455047,2007,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,80,0,0,23,54,3,4 stars,,,,,3.809999943,39.2,0.311441392,0.077112384,33813
2455047,2013,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,80,0,0,13,67,0,4 stars,12,7,4,Yes,4.610000134,39.2,0.311441392,0.077112384,33813
2455047,2012,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,68,0,0,0,68,0,4 stars,11,7,3,Yes,4.21999979,39.2,0.311441392,0.077112384,33813
2455047,2014,MT. OLIVE HEAD START,Head Start,Star Rated,3-5,Whiteville,Columbus,Columbus,28472,yes,80,80,0,0,13,67,0,4 stars,12,7,4,Yes,4.610000134,39.2,0.311441392,0.077112384,33813
2455050,2012,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,85,50,9,5,6,10,0,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455050,2010,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,60,43,4,11,5,6,1,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455050,2013,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,85,47,2,7,5,9,3,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455050,2009,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,60,39,5,5,7,9,2,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455050,2008,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,60,37,3,5,11,4,0,3 stars,,,,,,27.6,0.294660777,0.043356083,35625
2455050,2014,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,85,47,2,7,5,9,3,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455050,2007,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,60,40,5,8,9,9,0,3 stars,,,,,,27.6,0.294660777,0.043356083,35625
2455050,2011,BEVERLY'S DAY CARE,Independent,Star Rated,0-12,Bolton,Columbus,Columbus,28423,yes,50,26,2,4,9,3,4,3 stars,7,4,2,Yes,,27.6,0.294660777,0.043356083,35625
2455051,2011,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,104,48,4,10,10,8,0,4 stars,11,5,5,Yes,4.900000095,35.2,0.358867079,0.014805279,31201
2455051,2009,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,104,75,11,11,14,6,3,4 stars,10,5,4,Yes,4.726666451,35.2,0.358867079,0.014805279,31201
2455051,2014,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,100,51,10,10,14,6,0,4 stars,11,5,5,Yes,4.900000095,35.2,0.358867079,0.014805279,31201
2455051,2012,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,100,60,4,13,11,7,0,4 stars,11,5,5,Yes,4.900000095,35.2,0.358867079,0.014805279,31201
2455051,2010,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,104,60,13,8,10,6,2,4 stars,10,5,4,Yes,4.726666451,35.2,0.358867079,0.014805279,31201
2455051,2007,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,78,110,24,15,18,9,7,4 stars,,,,,,35.2,0.358867079,0.014805279,31201
2455051,2013,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,100,53,9,8,6,12,0,4 stars,11,5,5,Yes,4.900000095,35.2,0.358867079,0.014805279,31201
2455051,2008,KID KARE EDUCATIONAL CENTER,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,104,95,13,0,32,7,7,4 stars,,,,,4.726666451,35.2,0.358867079,0.014805279,31201
2455052,2013,EDU-CARE PRESCHOOL CENTER #102,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,100,68,9,9,11,24,2,5 stars,13,6,6,Yes,5.067500114,35.2,0.358867079,0.014805279,31201
2455052,2007,EDU-CARE PRESCHOOL CENTER #102,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,92,78,11,9,14,10,8,4 stars,,,,,5.026666641,35.2,0.358867079,0.014805279,31201
2455052,2011,EDU-CARE PRESCHOOL CENTER #102,Independent,Star Rated,0-12,Chadbourn,Columbus,Columbus,28431,yes,92,79,7,17,18,9,11,5 stars,13,5,7,Yes,5.233333111,35.2,0.358867079,0.014805279,31201
